"","Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio","City","holc_grade","ratio_n_obs_sp_richness"
"3366","D1",17,13,NA,NA,NA,1.30769230769231,"Jacksonville","D",1.31
"3367","B1",74,62,400.37946733274,0.716216216216218,15.4853095771952,1.19354838709677,"Johnstown","B",1.19
"3368","B2",31,22,69.7322415478377,0.483870967741936,31.5492511235388,1.40909090909091,"Johnstown","B",1.41
"3369","B3",25,15,35.2229051987839,0.359999999999999,42.5859250261897,1.66666666666667,"Johnstown","B",1.67
"3370","B4",2,2,NA,NA,NA,1,"Johnstown","B",1
"3371","B6",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Johnstown","B",1.25
"3372","C1",51,33,84.7393679732367,0.372549019607845,38.9429385529786,1.54545454545455,"Johnstown","C",1.55
"3373","C10",122,55,99.1813455660659,0.204918032786885,55.4539764368934,2.21818181818182,"Johnstown","C",2.22
"3374","C13",2,2,NA,NA,NA,1,"Johnstown","C",1
"3375","C14",31,16,30.840373480134,0.258064516129032,51.8800461683983,1.9375,"Johnstown","C",1.94
"3376","C15",10,10,NA,NA,NA,1,"Johnstown","C",1
"3377","C2",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Johnstown","C",1.12
"3378","C3",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333,"Johnstown","C",1.33
"3380","C5",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Johnstown","C",1.25
"3381","C8",31,20,57.6434416542334,0.451612903225808,34.6960546179171,1.55,"Johnstown","C",1.55
"3382","C9",3,3,NA,NA,NA,1,"Johnstown","C",1
"3383","D11",45,25,52.9467251108192,0.31111111111111,47.2172734908046,1.8,"Johnstown","D",1.8
"3384","D14",14,14,NA,NA,NA,1,"Johnstown","D",1
"3385","D3",4,4,NA,NA,NA,1,"Johnstown","D",1
"3386","D7",3,3,NA,NA,NA,1,"Johnstown","D",1
"3387","A1",58,30,61.1530927150795,0.293103448275861,49.0572081771466,1.93333333333333,"Joliet","A",1.93
"3388","B1",21,12,24.5792764511282,0.285714285714286,48.8216161442343,1.75,"Joliet","B",1.75
"3390","B3",3,3,NA,NA,NA,1,"Joliet","B",1
"3391","B4",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1,"Joliet","B",1.1
"3392","B5",4,4,NA,NA,NA,1,"Joliet","B",1
"3393","B6",33,21,61.4951270773312,0.424242424242422,34.1490472466089,1.57142857142857,"Joliet","B",1.57
"3394","C1",85,61,221.414564606776,0.541176470588233,27.5501298247176,1.39344262295082,"Joliet","C",1.39
"3395","C11",15,12,50.5293872542705,0.6,23.7485563393326,1.25,"Joliet","C",1.25
"3396","C12",4,4,NA,NA,NA,1,"Joliet","C",1
"3398","C2",18,17,280.335740280869,0.888888888888889,6.06415720769948,1.05882352941176,"Joliet","C",1.06
"3399","C3",14,13,162.347513498635,0.857142857142858,8.00751407880929,1.07692307692308,"Joliet","C",1.08
"3400","C4",17,13,46.3473383710929,0.529411764705882,28.0490756468298,1.30769230769231,"Joliet","C",1.31
"3401","C5",24,15,40.8808305825683,0.458333333333332,36.6920138026648,1.6,"Joliet","C",1.6
"3402","C6",17,11,25.3370383300415,0.294117647058824,43.4147032368718,1.54545454545455,"Joliet","C",1.55
"3403","C7",49,21,35.7324942975529,0.204081632653061,58.7700366650256,2.33333333333333,"Joliet","C",2.33
"3404","C8",8,8,NA,NA,NA,1,"Joliet","C",1
"3405","C9",9,9,NA,NA,NA,1,"Joliet","C",1
"3406","D5",32,22,74.2094643688746,0.53125,29.6458143002409,1.45454545454545,"Joliet","D",1.45
"3410","A3",4,4,NA,NA,NA,1,"Kalamazoo","A",1
"3412","B2",64,26,41.7204332397771,0.171875,62.3195829500905,2.46153846153846,"Kalamazoo","B",2.46
"3413","B4",12,12,NA,NA,NA,1,"Kalamazoo","B",1
"3414","B6",28,28,NA,NA,NA,1,"Kalamazoo","B",1
"3415","B7",50,25,47.2820755877734,0.260000000000002,52.8741593705855,2,"Kalamazoo","B",2
"3416","B8",26,17,43.7192459713218,0.384615384615383,38.8844766699576,1.52941176470588,"Kalamazoo","B",1.53
"3417","B9",3,3,NA,NA,NA,1,"Kalamazoo","B",1
"3418","C1",8,8,NA,NA,NA,1,"Kalamazoo","C",1
"3419","C11",14,7,11.3390124275486,0,61.7337713026334,2,"Kalamazoo","C",2
"3421","C13",2,1,NA,NA,NA,2,"Kalamazoo","C",2
"3422","C14",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Kalamazoo","C",1.2
"3424","C15",19,13,33.9832891194049,0.368421052631579,38.254095871423,1.46153846153846,"Kalamazoo","C",1.46
"3425","C18",48,26,53.38232287658,0.270833333333332,48.7052615902684,1.84615384615385,"Kalamazoo","C",1.85
"3427","C19",5,5,NA,NA,NA,1,"Kalamazoo","C",1
"3428","C2",7,4,6.66130097485392,0.142857142857143,60.0483301249981,1.75,"Kalamazoo","C",1.75
"3429","C21",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909,"Kalamazoo","C",1.09
"3430","C22",65,30,51.7164452705117,0.169230769230769,58.0086273197624,2.16666666666667,"Kalamazoo","C",2.17
"3434","C8",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5,"Kalamazoo","C",1.5
"3436","D2",29,17,36.8037989874743,0.310344827586206,46.1908837340019,1.70588235294118,"Kalamazoo","D",1.71
"3437","D3",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333,"Kalamazoo","D",1.08
"3439","A1",39,21,44.9226457498084,0.333333333333332,46.7470240220425,1.85714285714286,"Kenosha","A",1.86
"3440","B1",33,23,66.7345657572384,0.424242424242422,34.4648979715662,1.43478260869565,"Kenosha","B",1.43
"3441","B2",22,11,20.003863437086,0.181818181818182,54.9893775999623,2,"Kenosha","B",2
"3442","B3",27,16,46.6326976276491,0.407407407407407,34.3106893102264,1.6875,"Kenosha","B",1.69
"3443","B4",3,2,NA,NA,NA,1.5,"Kenosha","B",1.5
"3444","C1",165,70,118.195418102749,0.175757575757572,59.2239539599989,2.35714285714286,"Kenosha","C",2.36
"3445","C10",93,43,80.9952711282392,0.236559139784944,53.0895191793585,2.16279069767442,"Kenosha","C",2.16
"3446","C2",3,3,NA,NA,NA,1,"Kenosha","C",1
"3447","C3",6,6,NA,NA,NA,1,"Kenosha","C",1
"3448","C4",6,6,NA,NA,NA,1,"Kenosha","C",1
"3449","C6",8,8,NA,NA,NA,1,"Kenosha","C",1
"3450","C8",49,28,65.6611317020218,0.346938775510203,42.6431882518678,1.75,"Kenosha","C",1.75
"3451","C9",54,28,62.1224726020205,0.333333333333332,45.0722561855809,1.92857142857143,"Kenosha","C",1.93
"3452","D1",2,2,NA,NA,NA,1,"Kenosha","D",1
"3457","A3",42,22,41.8286682254402,0.238095238095237,52.5955067023137,1.90909090909091,"Knoxville","A",1.91
"3459","B10",7,7,NA,NA,NA,1,"Knoxville","B",1
"3461","B12",123,42,72.7503215349101,0.154471544715449,57.7317036046992,2.92857142857143,"Knoxville","B",2.93
"3463","B3",23,18,71.3278364215805,0.565217391304348,25.2355895019886,1.27777777777778,"Knoxville","B",1.28
"3467","B7",36,24,62.5955354779635,0.361111111111111,38.3413925877335,1.5,"Knoxville","B",1.5
"3469","C1",13,11,83.4623347019508,0.769230769230768,13.179597766204,1.18181818181818,"Knoxville","C",1.18
"3471","C11",64,44,136.299557203099,0.484375,32.2818363484746,1.45454545454545,"Knoxville","C",1.45
"3472","C12",23,21,220.653032087886,0.826086956521738,9.51720436437771,1.0952380952381,"Knoxville","C",1.1
"3473","C13",3,3,NA,NA,NA,1,"Knoxville","C",1
"3474","C14",5,5,NA,NA,NA,1,"Knoxville","C",1
"3476","C16",53,20,30.0683645382588,0.150943396226417,66.5150908841487,2.65,"Knoxville","C",2.65
"3479","C5",15,10,28.0401804231568,0.466666666666667,35.6631086144565,1.5,"Knoxville","C",1.5
"3482","C8",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Knoxville","C",1.25
"3483","C9",25,17,44.5680142082603,0.359999999999999,38.1439476315039,1.47058823529412,"Knoxville","C",1.47
"3484","D10",32,21,87.2794961358287,0.53125,24.0606338598916,1.52380952380952,"Knoxville","D",1.52
"3485","D11",109,53,108.620114876788,0.256880733944953,48.7939089920133,2.05660377358491,"Knoxville","D",2.06
"3486","D12",62,24,35.6108256646366,0.0645161290322562,67.3952360049692,2.58333333333333,"Knoxville","D",2.58
"3487","D2",106,44,72.7748103033062,0.188679245283019,60.4604805105223,2.40909090909091,"Knoxville","D",2.41
"3490","D5",6,6,NA,NA,NA,1,"Knoxville","D",1
"3492","D8",15,12,50.5293872542705,0.6,23.7485563393326,1.25,"Knoxville","D",1.25
"3495","A1",14,14,NA,NA,NA,1,"Lake Co. Gary","A",1
"3496","A2",3,3,NA,NA,NA,1,"Lake Co. Gary","A",1
"3497","A2",9,9,NA,NA,NA,1,"Lake Co. Gary","A",1
"3499","A7",46,23,42.9697507313473,0.217391304347824,53.526026119628,2,"Lake Co. Gary","A",2
"3500","B12",2,2,NA,NA,NA,1,"Lake Co. Gary","B",1
"3501","B2",79,60,242.722694501343,0.569620253164558,24.71956737431,1.31666666666667,"Lake Co. Gary","B",1.32
"3502","B2",51,40,197.847038014206,0.627450980392155,20.2176390414942,1.275,"Lake Co. Gary","B",1.27
"3503","B2",56,33,89.5008855575964,0.375,36.8711435584216,1.6969696969697,"Lake Co. Gary","B",1.7
"3504","B3",6,6,NA,NA,NA,1,"Lake Co. Gary","B",1
"3505","C1",198,70,103.435595159946,0.111111111111114,67.6749622716982,2.82857142857143,"Lake Co. Gary","C",2.83
"3509","C12",10,8,32.2345369252064,0.6,24.8181012141181,1.25,"Lake Co. Gary","C",1.25
"3510","C13",59,37,102.12609081276,0.440677966101696,36.2297231838986,1.59459459459459,"Lake Co. Gary","C",1.59
"3511","C15",110,56,120.762722193194,0.290909090909089,46.3719258583889,1.96428571428571,"Lake Co. Gary","C",1.96
"3512","C15",3,2,NA,NA,NA,1.5,"Lake Co. Gary","C",1.5
"3513","C16",97,39,73.499300024051,0.216494845360828,53.0617298222407,2.48717948717949,"Lake Co. Gary","C",2.49
"3514","C18",318,111,165.648031238502,0.100628930817606,67.0095498087634,2.86486486486486,"Lake Co. Gary","C",2.86
"3516","C20",8,4,5.97563336007031,0,66.9385110995654,2,"Lake Co. Gary","C",2
"3517","C20",5,5,NA,NA,NA,1,"Lake Co. Gary","C",1
"3518","C21",144,54,105.195099610294,0.229166666666664,51.3331896638233,2.66666666666667,"Lake Co. Gary","C",2.67
"3520","C3",58,40,128.709067984816,0.5,31.0778413877713,1.45,"Lake Co. Gary","C",1.45
"3521","C4",23,15,39.808944364012,0.391304347826086,37.6799742862819,1.53333333333333,"Lake Co. Gary","C",1.53
"3522","C6",2,2,NA,NA,NA,1,"Lake Co. Gary","C",1
"3524","C7",4,2,3.09850691532731,0.25,64.5472175681342,2,"Lake Co. Gary","C",2
"3527","D1",2,1,NA,NA,NA,2,"Lake Co. Gary","D",2
"3528","D1",69,32,56.5263664837384,0.202898550724637,56.6107499748915,2.15625,"Lake Co. Gary","D",2.16
"3529","D1",3,3,NA,NA,NA,1,"Lake Co. Gary","D",1
"3530","D10",44,25,50.4857531325083,0.204545454545453,49.5189205841563,1.76,"Lake Co. Gary","D",1.76
"3531","D10",47,25,48.7447530619227,0.23404255319149,51.2875713376604,1.88,"Lake Co. Gary","D",1.88
"3532","D10",11,11,NA,NA,NA,1,"Lake Co. Gary","D",1
"3534","D2",6,6,NA,NA,NA,1,"Lake Co. Gary","D",1
"3535","D3",41,23,48.7630312451439,0.292682926829269,47.1668791145761,1.78260869565217,"Lake Co. Gary","D",1.78
"3536","D3",2,2,NA,NA,NA,1,"Lake Co. Gary","D",1
"3537","D4",93,83,724.611635300889,0.784946236559136,11.454411709182,1.12048192771084,"Lake Co. Gary","D",1.12
"3538","D4",27,22,114.363257193647,0.666666666666664,19.2369477224213,1.22727272727273,"Lake Co. Gary","D",1.23
"3539","D4",2,2,NA,NA,NA,1,"Lake Co. Gary","D",1
"3541","D5",89,41,90.3973002697342,0.280898876404493,45.3553368050386,2.17073170731707,"Lake Co. Gary","D",2.17
"3542","D6",3,3,NA,NA,NA,1,"Lake Co. Gary","D",1
"3543","D6",4,4,NA,NA,NA,1,"Lake Co. Gary","D",1
"3544","D6",7,7,NA,NA,NA,1,"Lake Co. Gary","D",1
"3545","D6",81,30,51.251792310807,0.160493827160494,58.5345383007692,2.7,"Lake Co. Gary","D",2.7
"3546","D7",4,4,NA,NA,NA,1,"Lake Co. Gary","D",1
"3547","D7",140,67,151.945007064003,0.285714285714278,44.0949007108724,2.08955223880597,"Lake Co. Gary","D",2.09
"3548","D9",45,25,51.7063693862161,0.288888888888888,48.3499427570803,1.8,"Lake Co. Gary","D",1.8
"3549","D9",30,18,39.7589358580686,0.300000000000001,45.2728414670262,1.66666666666667,"Lake Co. Gary","D",1.67
"3553","A10",16,14,98.1813531034732,0.75,14.2593268043937,1.14285714285714,"Lancaster","A",1.14
"3554","A3",55,28,54.2084229516524,0.254545454545454,51.6524895494059,1.96428571428571,"Lancaster","A",1.96
"3556","A7",42,19,NA,NA,NA,2.21052631578947,"Lancaster","A",2.21
"3557","A8",2,2,NA,NA,NA,1,"Lancaster","A",1
"3558","A9",28,19,60.6381918089302,0.464285714285715,31.3333881390603,1.47368421052632,"Lancaster","A",1.47
"3559","B1",14,14,NA,NA,NA,1,"Lancaster","B",1
"3560","B10",33,17,31.7114272552551,0.242424242424242,53.6084354171818,1.94117647058824,"Lancaster","B",1.94
"3561","B12",48,27,55.6166802117409,0.25,48.5465869181818,1.77777777777778,"Lancaster","B",1.78
"3563","B13",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Lancaster","B",1.12
"3564","B14",4,4,NA,NA,NA,1,"Lancaster","B",1
"3565","B15",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333,"Lancaster","B",1.33
"3566","B16",4,4,NA,NA,NA,1,"Lancaster","B",1
"3567","B19",12,6,9.55286969176388,0,62.8083517686101,2,"Lancaster","B",2
"3569","B5",11,11,NA,NA,NA,1,"Lancaster","B",1
"3570","B6",43,21,38.9036367609633,0.209302325581397,53.9795292893333,2.04761904761905,"Lancaster","B",2.05
"3571","B7",5,5,NA,NA,NA,1,"Lancaster","B",1
"3572","B8",30,16,31.2439707206869,0.233333333333333,51.209880277497,1.875,"Lancaster","B",1.88
"3573","B9",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5,"Lancaster","B",1.5
"3574","B9.5",21,19,180.659283353687,0.80952380952381,10.5170349662036,1.10526315789474,"Lancaster","B",1.11
"3575","C1",3,3,NA,NA,NA,1,"Lancaster","C",1
"3580","B",21,10,18.28882446929,0.285714285714286,54.6781998853544,2.1,"Lansing","B",2.1
"3587","B",82,31,46.8429983042509,0.134146341463413,66.1785135926852,2.64516129032258,"Lansing","B",2.65
"3589","C",3,3,NA,NA,NA,1,"Lansing","C",1
"3598","D",15,9,22.0712883053123,0.4,40.7769581707372,1.66666666666667,"Lansing","D",1.67
"3599","D",29,26,230.125444943767,0.793103448275861,11.2981856510276,1.11538461538462,"Lansing","D",1.12
"3603","A4",13,13,NA,NA,NA,1,"Lexington","A",1
"3605","B2",16,13,70.2322400137159,0.6875,18.5100176179219,1.23076923076923,"Lexington","B",1.23
"3607","B4",57,22,35.1188048549941,0.157894736842106,62.6445008332095,2.59090909090909,"Lexington","B",2.59
"3609","C1",34,19,38.3731801527615,0.264705882352942,49.5137487285704,1.78947368421053,"Lexington","C",1.79
"3610","C10",59,28,52.8746832722027,0.220338983050848,52.9553999517197,2.10714285714286,"Lexington","C",2.11
"3611","C3",26,16,36.2724130152484,0.307692307692307,44.1106578524947,1.625,"Lexington","C",1.62
"3612","C4",44,19,32.2264975790913,0.18181818181818,58.9576945287635,2.31578947368421,"Lexington","C",2.32
"3616","C9",59,21,32.3404601726253,0.135593220338983,64.9341409735892,2.80952380952381,"Lexington","C",2.81
"3617","D1",12,8,20.6826520330041,0.416666666666667,38.6797591877197,1.5,"Lexington","D",1.5
"3618","D2",6,6,NA,NA,NA,1,"Lexington","D",1
"3619","D3",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667,"Lexington","D",1.17
"3620","D4",80,39,77.0242917051492,0.274999999999999,50.6333769991588,2.05128205128205,"Lexington","D",2.05
"3621","D6",13,11,60.7022601515724,0.692307692307692,18.1212362975171,1.18181818181818,"Lexington","D",1.18
"3622","D7",7,4,7.37550093176442,0.285714285714286,54.2336044291312,1.75,"Lexington","D",1.75
"3625","A3",14,9,20.1147081129085,0.285714285714285,44.7433785739316,1.55555555555556,"Lexington","A",1.56
"3628","B2",48,44,564.039076640171,0.854166666666671,7.80087795726781,1.09090909090909,"Lexington","B",1.09
"3629","B3",46,24,46.0459733283634,0.217391304347824,52.1218214432151,1.91666666666667,"Lexington","B",1.92
"3635","C4",102,43,72.6732391685872,0.156862745098039,59.1689602554369,2.37209302325581,"Lexington","C",2.37
"3636","C5",71,28,47.5392458351551,0.183098591549296,58.8987046557101,2.53571428571429,"Lexington","C",2.54
"3637","A1",30,14,24.036380978226,0.166666666666666,58.2450411843707,2.14285714285714,"Lima","A",2.14
"3638","B1",5,5,NA,NA,NA,1,"Lima","B",1
"3639","B3",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Lima","B",1.25
"3640","B4",10,5,7.76539911790292,0,64.3881907946319,2,"Lima","B",2
"3641","B7",20,11,23.6089456736524,0.300000000000001,46.5925084163161,1.81818181818182,"Lima","B",1.82
"3642","C2",4,4,NA,NA,NA,1,"Lima","C",1
"3643","C4",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333,"Lima","C",1.33
"3644","C8",7,7,NA,NA,NA,1,"Lima","C",1
"3645","C9",41,29,87.5899395556815,0.439024390243901,33.1088252225183,1.41379310344828,"Lima","C",1.41
"3646","D1",43,33,140.647973838739,0.604651162790702,23.4628335548128,1.3030303030303,"Lima","D",1.3
"3647","D2",47,33,105.093033475518,0.48936170212766,31.4007493252991,1.42424242424242,"Lima","D",1.42
"3650","B10",24,14,32.2372102084623,0.375,43.4280755359066,1.71428571428571,"Lincoln","B",1.71
"3654","B2",5,5,NA,NA,NA,1,"Lincoln","B",1
"3656","B20",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1,"Lincoln","B",1.1
"3658","B5",50,26,54.5144586796919,0.32,47.6937690104693,1.92307692307692,"Lincoln","B",1.92
"3660","B9",33,14,21.9290686159826,0.0606060606060606,63.8422007115995,2.35714285714286,"Lincoln","B",2.36
"3662","C16",66,33,65.0318555252416,0.272727272727273,50.7443617185293,2,"Lincoln","C",2
"3663","C17",16,12,39.8572696022026,0.5,30.1074311405838,1.33333333333333,"Lincoln","C",1.33
"3667","C4",26,14,27.0593767849514,0.23076923076923,51.7380725774359,1.85714285714286,"Lincoln","C",1.86
"3674","A",44,32,104.675603902461,0.477272727272727,30.5706380541336,1.375,"Little Rock","A",1.38
"3676","B",27,19,56.5373661655098,0.444444444444443,33.6060932594182,1.42105263157895,"Little Rock","B",1.42
"3678","B",31,16,29.3908453861989,0.193548387096774,54.4387199134909,1.9375,"Little Rock","B",1.94
"3681","B",32,19,41.1533495816232,0.28125,46.1687813827052,1.68421052631579,"Little Rock","B",1.68
"3682","B",20,14,38.8073133032564,0.4,36.0756744240402,1.42857142857143,"Little Rock","B",1.43
"3685","B",4,4,NA,NA,NA,1,"Little Rock","B",1
"3689","C",38,16,25.438940540584,0.105263157894736,62.8957010787239,2.375,"Little Rock","C",2.38
"3691","D",41,15,21.7240420776651,0,69.0479237076317,2.73333333333333,"Little Rock","D",2.73
"3694","D",76,41,80.3744300800773,0.236842105263158,51.0112481782472,1.85365853658537,"Little Rock","D",1.85
"3695","D",2,1,NA,NA,NA,2,"Little Rock","D",2
"3696","D",13,5,7.56107804861244,0.0769230769230766,66.1281363299453,2.6,"Little Rock","D",2.6
"3697","D",60,39,106.16869440615,0.416666666666671,36.733992273471,1.53846153846154,"Little Rock","D",1.54
"3700","C1",25,21,131.384193049559,0.719999999999999,15.9836579367494,1.19047619047619,"Lorain","C",1.19
"3701","C2",192,68,106.119546446993,0.130208333333329,64.0786756791939,2.82352941176471,"Lorain","C",2.82
"3702","C3",30,21,75.6691566533998,0.533333333333331,27.752390708132,1.42857142857143,"Lorain","C",1.43
"3703","C4",2,2,NA,NA,NA,1,"Lorain","C",1
"3704","C5",2,1,NA,NA,NA,2,"Lorain","C",2
"3705","C6",121,56,98.8985485180465,0.214876033057848,56.6236823888082,2.16071428571429,"Lorain","C",2.16
"3706","C7",109,41,64.3346625401398,0.155963302752298,63.7292532224277,2.65853658536585,"Lorain","C",2.66
"3707","C8",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1,"Lorain","C",1.1
"3708","C9",11,11,NA,NA,NA,1,"Lorain","C",1
"3709","D1",15,12,50.5293872542705,0.6,23.7485563393326,1.25,"Lorain","D",1.25
"3710","D2",8,5,9.80422612985691,0.25,50.9984157217004,1.6,"Lorain","D",1.6
"3711","D3",4,4,NA,NA,NA,1,"Lorain","D",1
"3712","D6",91,54,118.000461849554,0.252747252747255,45.7625327508022,1.68518518518519,"Lorain","D",1.69
"3721","A17",76,41,85.9607027851775,0.25,47.6962131201535,1.85365853658537,"Los Angeles","A",1.85
"3723","A19",15,14,188.84396946577,0.866666666666667,7.41352770734766,1.07142857142857,"Los Angeles","A",1.07
"3727","A22",22,9,119.416757615985,0.363636363636363,7.53663068707811,2.44444444444444,"Los Angeles","A",2.44
"3728","A23",15,15,NA,NA,NA,1,"Los Angeles","A",1
"3730","A26",100,42,68.7351941775692,0.140000000000001,61.1040683052382,2.38095238095238,"Los Angeles","A",2.38
"3731","A27",92,44,80.6727135500934,0.195652173913047,54.5413660502177,2.09090909090909,"Los Angeles","A",2.09
"3732","A28",80,40,83.7255681577195,0.274999999999999,47.7751311578433,2,"Los Angeles","A",2
"3734","A3",66,29,48.5814727496555,0.18181818181818,59.6935382124776,2.27586206896552,"Los Angeles","A",2.28
"3739","A34",29,16,31.8785128432908,0.275862068965516,50.1905470893614,1.8125,"Los Angeles","A",1.81
"3741","A36",59,22,33.4264947622133,0.118644067796609,65.8160544696709,2.68181818181818,"Los Angeles","A",2.68
"3743","A38",120,51,85.3139078271856,0.158333333333331,59.7792333030942,2.35294117647059,"Los Angeles","A",2.35
"3745","A39",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714,"Los Angeles","A",1.14
"3749","A42",75,39,76.5254486090879,0.25333333333333,50.9634385800497,1.92307692307692,"Los Angeles","A",1.92
"3752","A47",44,37,240.429539678814,0.727272727272727,15.3891240025779,1.18918918918919,"Los Angeles","A",1.19
"3753","A48",5,5,NA,NA,NA,1,"Los Angeles","A",1
"3754","A49",2,2,NA,NA,NA,1,"Los Angeles","A",1
"3758","A53",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667,"Los Angeles","A",1.17
"3759","A54",3,2,NA,NA,NA,1.5,"Los Angeles","A",1.5
"3762","A58",139,54,92.1617506119739,0.201438848920859,58.5926370120233,2.57407407407407,"Los Angeles","A",2.57
"3769","B1",2,2,NA,NA,NA,1,"Los Angeles","B",1
"3770","B10",95,38,70.2617913282175,0.221052631578949,54.083448886876,2.5,"Los Angeles","B",2.5
"3771","B100",30,17,34.1949234381997,0.233333333333334,49.7149819057908,1.76470588235294,"Los Angeles","B",1.76
"3773","B102",8,8,NA,NA,NA,1,"Los Angeles","B",1
"3774","B103",46,29,70.7484172259954,0.347826086956523,40.9903163025736,1.58620689655172,"Los Angeles","B",1.59
"3775","B104",10,8,32.2345369252064,0.6,24.8181012141181,1.25,"Los Angeles","B",1.25
"3776","B105",38,26,76.0003053709541,0.44736842105263,34.2103888571173,1.46153846153846,"Los Angeles","B",1.46
"3778","B107",44,16,22.4391518251013,0.045454545454545,71.3039428794354,2.75,"Los Angeles","B",2.75
"3779","B109",36,22,48.5004213544467,0.25,45.3604306635224,1.63636363636364,"Los Angeles","B",1.64
"3781","B110",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333,"Los Angeles","B",1.33
"3782","B111",28,14,25.0415198059407,0.214285714285714,55.9071498395187,2,"Los Angeles","B",2
"3783","B112",4,4,NA,NA,NA,1,"Los Angeles","B",1
"3784","B113",4,4,NA,NA,NA,1,"Los Angeles","B",1
"3785","B114",39,25,62.413098474536,0.358974358974358,40.0556944151712,1.56,"Los Angeles","B",1.56
"3787","B116",36,34,578.129133015895,0.888888888888886,5.88103903753026,1.05882352941176,"Los Angeles","B",1.06
"3790","B119",3,3,NA,NA,NA,1,"Los Angeles","B",1
"3792","B12",151,53,89.4215285781253,0.17880794701987,59.269843451284,2.84905660377358,"Los Angeles","B",2.85
"3795","B122",26,19,63.2521119641027,0.5,30.0385226832948,1.36842105263158,"Los Angeles","B",1.37
"3801","B18",24,11,18.8678488265934,0.208333333333334,58.3002339116477,2.18181818181818,"Los Angeles","B",2.18
"3803","B2",26,22,127.289483531654,0.692307692307693,17.2834388117609,1.18181818181818,"Los Angeles","B",1.18
"3804","B20",23,16,46.136342298237,0.434782608695652,34.6798189951252,1.4375,"Los Angeles","B",1.44
"3808","B24",42,28,83.8640559363214,0.476190476190478,33.387366837183,1.5,"Los Angeles","B",1.5
"3823","B38",36,26,92.5270918964902,0.527777777777779,28.0998780649954,1.38461538461538,"Los Angeles","B",1.38
"3825","B4",22,10,16.1398219605756,0.181818181818182,61.958552110592,2.2,"Los Angeles","B",2.2
"3829","B43",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111,"Los Angeles","B",1.11
"3834","B48",30,22,73.960363300348,0.5,29.7456624309152,1.36363636363636,"Los Angeles","B",1.36
"3835","B49",127,47,74.5934375100885,0.15748031496063,63.0082237377027,2.70212765957447,"Los Angeles","B",2.7
"3836","B5",148,52,83.0016242050873,0.155405405405403,62.6493764405309,2.84615384615385,"Los Angeles","B",2.85
"3837","B50",11,11,NA,NA,NA,1,"Los Angeles","B",1
"3839","B52",49,30,71.6198533593586,0.326530612244898,41.8878266190695,1.63333333333333,"Los Angeles","B",1.63
"3842","B55",66,35,78.6547260150048,0.31818181818182,44.498279726158,1.88571428571429,"Los Angeles","B",1.89
"3843","B57",2,2,NA,NA,NA,1,"Los Angeles","B",1
"3847","B60",6,6,NA,NA,NA,1,"Los Angeles","B",1
"3848","B61",30,23,90.3897587909826,0.566666666666666,25.4453605227393,1.30434782608696,"Los Angeles","B",1.3
"3850","B63",30,18,40.5331266675012,0.300000000000001,44.4081211589139,1.66666666666667,"Los Angeles","B",1.67
"3853","B66",24,19,95.5805040214483,0.666666666666664,19.8785308725055,1.26315789473684,"Los Angeles","B",1.26
"3854","B67",27,20,73.8315751726908,0.555555555555554,27.0886811682134,1.35,"Los Angeles","B",1.35
"3855","B68",58,40,136.483099914095,0.517241379310349,29.3076578896411,1.45,"Los Angeles","B",1.45
"3858","B70",113,44,72.0832928219548,0.168141592920357,61.0404967329665,2.56818181818182,"Los Angeles","B",2.57
"3861","B73",38,28,106.317134834803,0.552631578947366,26.3363003936354,1.35714285714286,"Los Angeles","B",1.36
"3865","B77",167,61,93.8796702349161,0.131736526946106,64.9767940677242,2.73770491803279,"Los Angeles","B",2.74
"3866","B78",35,21,57.2565806004228,0.428571428571427,36.6770068693989,1.66666666666667,"Los Angeles","B",1.67
"3867","B79",38,22,51.3018410828014,0.342105263157894,42.8834512283719,1.72727272727273,"Los Angeles","B",1.73
"3868","B8",17,14,68.1793029103911,0.647058823529411,20.5340908492426,1.21428571428571,"Los Angeles","B",1.21
"3869","B80",9,9,NA,NA,NA,1,"Los Angeles","B",1
